model,universe,target,strategy,gate,gross_sharpe,net_sharpe,ann_return,max_drawdown,daily_turnover,calmar,pct_days_invested,gross_pnl,spread_cost,impact_cost,borrow_cost,residual
tcn,main_hk,gap,tercile_ls,gate_on,1.756457395984252,-10.356117331256192,-1.5119649944280458,-9.148435781860849,0.3692465525142691,-0.16527032931967553,71.98162729658793,1.2744919172375184,9.684709382294061,0.5159121044210047,0.21765873015873016,-5.551115123125783e-16
tcn,main_hk,gap,tercile_lo,gate_on,1.8726268366068177,-17.783388437326256,-3.2419012610131483,-19.605783816603314,0.3692465525142691,-0.1653543307086615,71.98162729658793,0.7954591568268056,19.369418764588122,1.0318242088420093,0.0,-1.3322676295501878e-15
tcn,main_hk,gap,tercile_ls,gate_off,1.6085602896111557,-13.370181592983077,-2.200783022880898,-13.286283413817703,0.5224080062908802,-0.16564323929685926,100.0,1.432218201682979,13.69777717515629,0.7415574029968828,0.3023809523809524,6.661338147750939e-16
tcn,main_hk,gap,tercile_lo,gate_off,1.729983103546213,-29.801684636640434,-4.631484301883916,-27.984163052136207,0.5224080062908802,-0.16550376344131418,100.0,0.869216473484568,27.39555435031258,1.4831148059937656,0.0,8.881784197001252e-16
tcn,main_hk,intraday,tercile_ls,gate_on,0.32295225904382785,-6.519884744667949,-1.5859528895782093,-9.599006126448812,0.3587065939674207,-0.16522053103063689,71.98162729658793,0.4449296748809345,9.33810751774451,0.48040233061734194,0.21765873015873016,-9.992007221626409e-16
tcn,main_hk,intraday,tercile_lo,gate_on,0.12321072803736814,-15.964496997895765,-3.2324560746608695,-19.548662927710954,0.3587065939674207,-0.16535433070866157,71.98162729658793,0.08835676901273214,18.67621503548902,0.9608046612346839,0.0,-2.220446049250313e-15
tcn,main_hk,intraday,tercile_ls,gate_off,0.34250221749623316,-7.9230520421816735,-2.195700181776305,-13.330487688287114,0.49094722534683166,-0.1647126671671259,100.0,0.556512001164935,12.85240509733768,0.6804841936172886,0.3023809523809524,-3.3306690738754696e-16
tcn,main_hk,intraday,tercile_lo,gate_off,0.019912562537860567,-23.911105610715808,-4.472613707378623,-27.02525401278946,0.49094722534683166,-0.1654975640658918,100.0,0.017114732524932924,25.70481019467536,1.3609683872345772,0.0,-4.6629367034256575e-15
tcn,main_hk,cc,tercile_ls,gate_on,0.05335723019233812,-6.081458982516994,-1.6071517066098673,-9.749973185404782,0.3523383795775529,-0.16483652580867528,71.98162729658793,0.08094539181935498,9.102421184556185,0.48030675041173343,0.21765873015873016,2.220446049250313e-16
tcn,main_hk,cc,tercile_lo,gate_on,0.38431450177337023,-14.808167305774347,-3.1171343587284612,-18.851241121834022,0.3523383795775529,-0.16535433070866146,71.98162729658793,0.3142147481018106,18.20484236911237,0.9606135008234669,0.0,2.220446049250313e-16
tcn,main_hk,cc,tercile_ls,gate_off,0.11854599668022606,-7.360848737338247,-2.226165696628171,-13.470434789367584,0.4894109590467858,-0.1652630914620007,100.0,0.21264046026270744,12.69098382996043,0.6822777480059811,0.3023809523809524,-3.3306690738754696e-16
tcn,main_hk,cc,tercile_lo,gate_off,0.39095520575521975,-21.455988095429014,-4.360220023929297,-26.349847034503718,0.4894109590467858,-0.16547420629121,100.0,0.3775734874080324,25.38196765992086,1.3645554960119621,0.0,-1.1102230246251565e-15
