date,market,ticker,btc_corr,adv_usd,rank
2023-09-01,KR,035720.KS,0.0464190509014668,58467277.21346154,16
2023-09-01,KR,377300.KS,0.04469746969586447,8274432.657692306,17
2023-09-01,KR,042700.KQ,0.037495642570814336,205418799.7211539,18
2023-09-01,KR,095660.KQ,0.032603530365617486,4434029.998076924,19
2023-09-01,KR,041510.KQ,0.03255455146415429,27690711.842307694,20
2023-09-01,KR,086960.KQ,0.029842418797275446,8197548.228961538,21
2023-09-01,KR,090460.KQ,0.007751371801160583,8411986.157692308,22
2023-09-01,KR,058970.KS,0.004666990580959141,18310491.05769231,23
2023-09-01,KR,017670.KS,0.0030726942094082867,16893243.490384616,24
2023-09-01,KR,055550.KS,-0.012766341992976474,23965058.978846155,25
2023-09-01,KR,033640.KQ,-0.021105501168886934,4413962.136153846,26
2023-09-01,KR,005930.KS,-0.0323249063543704,603493858.5884615,27
2023-09-01,KR,352820.KS,-0.032937039709038086,58437034.34615384,28
2023-09-01,KR,000660.KS,-0.036243047951005705,282501842.2846154,29
2023-09-01,KR,316140.KQ,-0.0442139846543905,19072204.167307694,30
2023-10-04,KR,032190.KQ,0.2930612108437904,2544315.5834615384,1
2023-10-04,KR,078340.KQ,0.2799371080477435,2338830.903846154,2
2023-10-04,KR,377300.KS,0.2521953406644031,6334792.032692308,3
2023-10-04,KR,357780.KQ,0.25137208630470315,4855184.711538462,4
2023-10-04,KR,225570.KQ,0.24833529184731934,6044928.335384616,5
2023-10-04,KR,293490.KQ,0.23491534180362134,8077777.6884615375,6
2023-10-04,KR,323410.KS,0.21917661000301275,15847559.775000002,7
2023-10-04,KR,036570.KS,0.20958400612075592,14948221.057692308,8
2023-10-04,KR,035720.KS,0.177252465963974,48079133.06923077,9
2023-10-04,KR,030200.KS,0.16996854583263227,20046565.7,10
2023-10-04,KR,017670.KS,0.1577989276957669,25941749.39230769,11
2023-10-04,KR,251270.KS,0.1402025624232425,13359497.140384616,12
2023-10-04,KR,034730.KS,0.13813528494842173,12766421.230769234,13
2023-10-04,KR,086960.KQ,0.11808030795859371,2813365.0891923076,14
2023-10-04,KR,035420.KS,0.10921062181148443,119987609.11538461,15
2023-10-04,KR,041510.KQ,0.10277372015356893,18797666.146153845,16
2023-10-04,KR,095660.KQ,0.0958111139367464,16347446.803846154,17
2023-10-04,KR,101730.KQ,0.03970919229209717,5221505.433846154,18
2023-10-04,KR,352820.KS,0.03427836830396403,30483243.32692308,19
2023-10-04,KR,042700.KQ,0.030451828716724513,82406983.28461537,20
2023-10-04,KR,112040.KQ,0.01166520059517003,22754251.986538462,21
2023-10-04,KR,055550.KS,0.008236245172857053,25774828.74230769,22
2023-10-04,KR,000660.KS,0.0069256904952309396,272018541.3192308,23
2023-10-04,KR,058970.KS,0.003546607411117999,23127262.323076926,24
2023-10-04,KR,316140.KQ,-0.016223251531883698,19560390.36846154,25
2023-10-04,KR,033640.KQ,-0.023767332501232082,3086643.885,26
2023-10-04,KR,005930.KS,-0.024402476562802592,808364404.1692308,27
2023-10-04,KR,090460.KQ,-0.04181915843893077,8605269.180769233,28
2023-10-04,KR,194480.KQ,-0.05126923594476108,6640908.817307692,29
2023-10-04,KR,263810.KQ,-0.06307421313295716,1816964.8842307695,30
2023-11-01,KR,377300.KS,0.19277629464839544,6188125.903846154,1
2023-11-01,KR,078340.KQ,0.15749994396334574,1718076.253846154,2
2023-11-01,KR,293490.KQ,0.1539562268721091,5467908.809615384,3
2023-11-01,KR,035420.KS,0.1447123049860854,88987700.42307691,4
2023-11-01,KR,225570.KQ,0.13916750441370834,2632998.629230769,5
2023-11-01,KR,030200.KS,0.11556112697441452,14732129.244230768,6
2023-11-01,KR,357780.KQ,0.08228828283316907,6316611.730769231,7
2023-11-01,KR,035720.KS,0.07316515780175716,49620291.169230774,8
2023-11-01,KR,352820.KS,0.05916211809779124,33478186.461538464,9
2023-11-01,KR,251270.KS,0.04702449067541589,6616733.463461539,10
2023-11-01,KR,095660.KQ,0.042243196779758664,10806088.055769231,11
2023-11-01,KR,017670.KS,0.03604242098183112,23655934.174999997,12
2023-11-01,KR,086960.KQ,0.019919432122060446,2738584.1845,13
2023-11-01,KR,101730.KQ,0.014401940521437926,2065968.207307692,14
2023-11-01,KR,323410.KS,-0.0027328617086565315,15273440.248846155,15
2023-11-01,KR,000660.KS,-0.0031170293900100025,394119840.3692308,16
2023-11-01,KR,112040.KQ,-0.01272780853202815,8668704.11730769,17
2023-11-01,KR,036570.KS,-0.020768410620268865,16203739.096153846,18
2023-11-01,KR,033640.KQ,-0.024407807659696308,1591067.8965384613,19
2023-11-01,KR,263750.KQ,-0.0396550317517883,6739577.715384616,20
2023-11-01,KR,041510.KQ,-0.049383139375774904,18937561.926923074,21
2023-11-01,KR,090460.KQ,-0.05082471302715595,3821329.4507692307,22
2023-11-01,KR,055550.KS,-0.08522085560126544,22170323.2,23
2023-11-01,KR,194480.KQ,-0.09887436576406276,3725163.9692307687,24
2023-11-01,KR,005930.KS,-0.10343518453913435,797021817.2884614,25
2023-11-01,KR,042700.KQ,-0.10573960317790673,81966758.17307693,26
2023-11-01,KR,032190.KQ,-0.11690568983919081,1661914.9523076923,27
2023-11-01,KR,058970.KS,-0.11959117019229397,5648546.476923076,28
2023-11-01,KR,034730.KS,-0.11999435468330596,19717644.39230769,29
2023-11-01,KR,039030.KQ,-0.1347406443141213,18654459.557692308,30
2023-12-01,KR,035420.KS,0.11133465477214662,90065820.01538461,1
2023-12-01,KR,042700.KQ,0.08552472341706475,100083610.55384615,2
2023-12-01,KR,352820.KS,0.07403004301470308,81209969.90384616,3
2023-12-01,KR,030200.KS,0.06855787277428124,12768845.286538463,4
2023-12-01,KR,095660.KQ,0.041594022451371476,8222305.188461539,5
2023-12-01,KR,000660.KS,0.02757624040787471,290174749.923077,6
2023-12-01,KR,039030.KQ,0.026192744940386842,21831229.36153846,7
2023-12-01,KR,377300.KS,0.026081524612563182,7302352.996153846,8
2023-12-01,KR,225570.KQ,0.02102858859970401,5095184.301923077,9
2023-12-01,KR,069080.KQ,0.00361903561758715,558470.9434615385,10
2023-12-01,KR,357780.KQ,-0.005223001194816207,7135077.846153846,11
2023-12-01,KR,036570.KS,-0.018591603347670696,31413484.288461544,12
2023-12-01,KR,017670.KS,-0.0221115354818915,36405118.17884616,13
2023-12-01,KR,194480.KQ,-0.033013235109127986,4558769.394230769,14
2023-12-01,KR,251270.KS,-0.043334148969801735,10727721.801923078,15
2023-12-01,KR,035720.KS,-0.048697490824442954,71853481.8019231,16
2023-12-01,KR,105560.KQ,-0.050774600294594525,37718314.31538462,17
2023-12-01,KR,078340.KQ,-0.0565581647636722,2541266.988461538,18
2023-12-01,KR,263750.KQ,-0.05987165130752751,14449305.7,19
2023-12-01,KR,041510.KQ,-0.06060711683178728,17649800.169230767,20
2023-12-01,KR,148150.KQ,-0.0680888851079334,4329865.9695384605,21
2023-12-01,KR,112040.KQ,-0.10352842569861764,61501605.30192308,22
2023-12-01,KR,005930.KS,-0.10744489728424401,670464997.5423076,23
2023-12-01,KR,090460.KQ,-0.11828247339824877,6255205.189615386,24
2023-12-01,KR,293490.KQ,-0.11947951937662042,11062744.28846154,25
2023-12-01,KR,101730.KQ,-0.12303798180028452,8937062.080384616,26
2023-12-01,KR,055550.KS,-0.12606115922442415,21660081.58269231,27
2023-12-01,KR,033640.KQ,-0.14190390083329588,2349329.391923077,28
2023-12-01,KR,086960.KQ,-0.14587420448599933,3404281.7569230767,29
2023-12-01,KR,323410.KS,-0.15721777855268476,29375922.167307694,30
2024-01-02,KR,119860.KQ,0.06108769783790538,5444738.01923077,1
2024-01-02,KR,112040.KQ,0.06095754748037803,81657269.63846153,2
2024-01-02,KR,069080.KQ,0.04758801208321655,1613929.2823076923,3
2024-01-02,KR,042700.KQ,0.03384849360049688,41933577.36538462,4
2024-01-02,KR,035420.KS,0.031136593948228458,114896208.19230768,5
2024-01-02,KR,352820.KS,0.018859645973156418,39306919.057692304,6
2024-01-02,KR,225570.KQ,0.010519718713133315,3644632.596923077,7
2024-01-02,KR,101730.KQ,0.0032406554043846536,19066859.250384618,8
2024-01-02,KR,095660.KQ,-0.003282268515667107,4285772.998076922,9
2024-01-02,KR,357780.KQ,-0.03512905327483878,8797490.942307692,10
2024-01-02,KR,251270.KS,-0.0362467422652636,8594928.938461538,11
2024-01-02,KR,041510.KQ,-0.038804642798295326,13671675.134615386,12
2024-01-02,KR,263750.KQ,-0.03991588754444201,5975452.794230768,13
2024-01-02,KR,105560.KQ,-0.06725449716491538,35568106.94230769,14
2024-01-02,KR,148150.KQ,-0.06843003272614159,2658675.373076923,15
2024-01-02,KR,377300.KS,-0.07734847793578542,6417084.998076923,16
2024-01-02,KR,039030.KQ,-0.08661271708157571,14523445.853846151,17
2024-01-02,KR,035720.KS,-0.08888696046846216,57757095.72307692,18
2024-01-02,KR,078340.KQ,-0.09794938573018722,3125170.982692308,19
2024-01-02,KR,030200.KS,-0.10495709835204828,23345070.800000004,20
2024-01-02,KR,017670.KS,-0.10643565882137984,37425531.00192308,21
2024-01-02,KR,293490.KQ,-0.11503329216339922,9388370.728846157,22
2024-01-02,KR,000660.KS,-0.12724095131860177,341921815.09615386,23
2024-01-02,KR,055550.KS,-0.1368800539841776,23357136.153846156,24
2024-01-02,KR,036570.KS,-0.14658615859446597,38872916.65384616,25
2024-01-02,KR,194480.KQ,-0.1554072090230406,12261078.928846154,26
2024-01-02,KR,033640.KQ,-0.15674677485480037,6401846.887692308,27
2024-01-02,KR,005930.KS,-0.161048624810363,771276159.7961539,28
2024-01-02,KR,058970.KS,-0.16679108731997005,9524865.961538462,29
2024-01-02,KR,034730.KS,-0.17333514200589134,16296733.26538461,30
2024-02-01,KR,035420.KS,0.2676036204644334,115021581.42307691,1
2024-02-01,KR,035720.KS,0.20162295884948103,88781762.41538462,2
2024-02-01,KR,112040.KQ,0.19354927248076595,21378109.453846157,3
2024-02-01,KR,095660.KQ,0.1383655971337667,2560381.3711538464,4
2024-02-01,KR,251270.KS,0.13375883166145128,4518839.7,5
2024-02-01,KR,042700.KQ,0.12818837609266728,41185964.00384615,6
2024-02-01,KR,041510.KQ,0.12414955363693556,12503448.284615386,7
2024-02-01,KR,090460.KQ,0.12262586505562244,5805262.128461538,8
2024-02-01,KR,105560.KQ,0.12258407125571495,55740500.026923075,9
2024-02-01,KR,069080.KQ,0.09884701891915446,970956.6676923077,10
2024-02-01,KR,032190.KQ,0.0983737379259302,4299137.802692307,11
2024-02-01,KR,005930.KS,0.09413036249193343,1019387385.5884615,12
2024-02-01,KR,225570.KQ,0.09190504860393141,2550130.218076923,13
2024-02-01,KR,377300.KS,0.0699146385685243,25617070.125,14
2024-02-01,KR,352820.KS,0.06561939098799345,37789387.09615385,15
2024-02-01,KR,055550.KS,0.0633565309329066,37153000.13076923,16
2024-02-01,KR,263750.KQ,0.06196538279470028,6097594.1,17
2024-02-01,KR,101730.KQ,0.05844826721153208,2495832.871923077,18
2024-02-01,KR,119860.KQ,0.05348884149207452,2299142.4111538464,19
2024-02-01,KR,036570.KS,0.046668287849363936,18590121.22307692,20
2024-02-01,KR,034730.KS,0.046225983144146734,18934119.261538457,21
2024-02-01,KR,078340.KQ,0.018712617841094525,1628915.7423076923,22
2024-02-01,KR,293490.KQ,-0.006555234280469839,6050625.257692308,23
2024-02-01,KR,058970.KS,-0.024058860093605996,13214158.684615385,24
2024-02-01,KR,039030.KQ,-0.03168602812475302,25401163.199999996,25
2024-02-01,KR,323410.KS,-0.041340918567492176,43422905.87307693,26
2024-02-01,KR,033640.KQ,-0.045051898806792806,5149020.582692308,27
2024-02-01,KR,000660.KS,-0.06279122940571491,324491847.56923074,28
2024-02-01,KR,148150.KQ,-0.07914053464367628,3758097.6034615384,29
2024-02-01,KR,316140.KQ,-0.08037747180771393,15132727.981153846,30
2024-03-04,KR,112040.KQ,0.3090750686258072,14473699.838461543,1
2024-03-04,KR,263750.KQ,0.2517999784324443,8161022.286538461,2
2024-03-04,KR,035420.KS,0.22915612208754602,147719519.77307695,3
2024-03-04,KR,042700.KQ,0.20808834852293714,195104469.23461542,4
2024-03-04,KR,041510.KQ,0.17781336102250533,8766436.376923077,5
2024-03-04,KR,251270.KS,0.16334280559245742,5630840.723076924,6
2024-03-04,KR,101730.KQ,0.15254996124874118,1206911.3326923074,7
2024-03-04,KR,225570.KQ,0.14891731488920176,8866379.691153845,8
2024-03-04,KR,095660.KQ,0.1272745119937141,4928825.684615384,9
2024-03-04,KR,090460.KQ,0.12009804961088173,5359105.18923077,10
2024-03-04,KR,293490.KQ,0.11094727229422585,5219594.290384616,11
2024-03-04,KR,035720.KS,0.10964061125905737,83252173.7,12
2024-03-04,KR,078340.KQ,0.08387806910696989,1872642.3076923075,13
2024-03-04,KR,039030.KQ,0.0837048359748507,28346189.60769231,14
2024-03-04,KR,119860.KQ,0.07131037535172847,1104011.9861538461,15
2024-03-04,KR,352820.KS,0.05781948738018257,37365394.42307693,16
2024-03-04,KR,148150.KQ,0.054828350716812295,6157931.552307693,17
2024-03-04,KR,055550.KS,0.05234099341708058,98978260.80576923,18
2024-03-04,KR,194480.KQ,0.04375309183618854,3081807.1557692303,19
2024-03-04,KR,377300.KS,0.037717704301036915,7700451.201923077,20
2024-03-04,KR,005930.KS,0.0295002544207589,891942484.1961539,21
2024-03-04,KR,263810.KQ,0.028285600419001723,1137443.1055769231,22
2024-03-04,KR,069080.KQ,0.01884259274156517,2006107.8792307694,23
2024-03-04,KR,036570.KS,0.007877122405471617,14838316.138461536,24
2024-03-04,KR,032190.KQ,-0.014169454926966524,3911141.273076923,25
2024-03-04,KR,105560.KQ,-0.020155031446010798,140834057.63076922,26
2024-03-04,KR,033640.KQ,-0.029409068109718998,6738963.245384614,27
2024-03-04,KR,086960.KQ,-0.03365261237084689,11414033.439538462,28
2024-03-04,KR,034730.KS,-0.04374761648712752,48415685.28461538,29
2024-03-04,KR,357780.KQ,-0.048800537229071114,7333384.884615384,30
2024-04-01,KR,042700.KQ,0.30399730316396306,272565760.01153845,1
2024-04-01,KR,005930.KS,0.23146387547714048,1319777173.853846,2
2024-04-01,KR,035720.KS,0.228313538444232,48474233.68846154,3
2024-04-01,KR,101730.KQ,0.22263502032701835,5590464.506923077,4
2024-04-01,KR,112040.KQ,0.21694192342297697,115658634.93846154,5
2024-04-01,KR,036570.KS,0.20262202969633705,16598053.019230772,6
2024-04-01,KR,293490.KQ,0.200635869567463,3895821.8,7
2024-04-01,KR,251270.KS,0.1882317058229805,4531243.85,8
2024-04-01,KR,090460.KQ,0.18791685449951767,3755411.009615385,9
2024-04-01,KR,035420.KS,0.18587675944523313,122648799.88846152,10
2024-04-01,KR,105560.KQ,0.180949357538823,123856516.59230769,11
2024-04-01,KR,033640.KQ,0.1716114611099854,6443416.472307692,12
2024-04-01,KR,055550.KS,0.16068508068138593,145614186.6769231,13
2024-04-01,KR,095660.KQ,0.143085861084473,2387365.3653846155,14
2024-04-01,KR,039030.KQ,0.13322256459638457,32535217.323076922,15
2024-04-01,KR,352820.KS,0.1275266257308156,44022193.53076924,16
2024-04-01,KR,263750.KQ,0.12149380469627033,6267059.384615384,17
2024-04-01,KR,194480.KQ,0.11440383652002092,4332342.532692308,18
2024-04-01,KR,069080.KQ,0.11411324236793374,726408.4299999999,19
2024-04-01,KR,377300.KS,0.1078508531200422,12322304.678846154,20
2024-04-01,KR,357780.KQ,0.10391616201414017,10380995.46153846,21
2024-04-01,KR,078340.KQ,0.10102732141363319,2501660.5846153847,22
2024-04-01,KR,225570.KQ,0.10076162548328507,1913457.5,23
2024-04-01,KR,086960.KQ,0.07363989505292125,3773150.4760000007,24
2024-04-01,KR,041510.KQ,0.06430784451321901,10288342.657692308,25
2024-04-01,KR,148150.KQ,0.05785831978391473,4606124.517307692,26
2024-04-01,KR,323410.KS,0.05433108689787241,16215142.721153846,27
2024-04-01,KR,032190.KQ,0.037185134513723885,1168498.0342307691,28
2024-04-01,KR,000660.KS,-0.03436894949058061,572613989.3769231,29
2024-04-01,KR,034730.KS,-0.07971874819696702,22109293.388461538,30
2024-05-02,KR,101730.KQ,0.2527882080925209,1431216.7919230768,1
2024-05-02,KR,036570.KS,0.23704354647059506,12392371.688461538,2
2024-05-02,KR,042700.KQ,0.2350394896806479,281593885.2153846,3
2024-05-02,KR,055550.KS,0.21547179429242283,66362004.000000015,4
2024-05-02,KR,105560.KQ,0.20422602244434088,76375963.6653846,5
2024-05-02,KR,035720.KS,0.20014251719031448,49140324.67692308,6
2024-05-02,KR,039030.KQ,0.19970780195502347,61382276.03846154,7
2024-05-02,KR,112040.KQ,0.1896472132425531,28459247.05384615,8
2024-05-02,KR,251270.KS,0.18274002256520605,4574700.223076923,9
2024-05-02,KR,357780.KQ,0.1766124048976325,8444013.057692308,10
2024-05-02,KR,323410.KS,0.17231752679322862,12916292.961538462,11
2024-05-02,KR,293490.KQ,0.16675533344837576,3330463.5903846156,12
2024-05-02,KR,377300.KS,0.16494123757047602,5630890.655769231,13
2024-05-02,KR,033640.KQ,0.13482122630258694,5774352.333076923,14
2024-05-02,KR,095660.KQ,0.12466837589744975,1577909.915,15
2024-05-02,KR,041510.KQ,0.11937622489141712,8025693.719230768,16
2024-05-02,KR,352820.KS,0.11563081451757758,63539689.01923077,17
2024-05-02,KR,005930.KS,0.11179236052459499,1443316756.0192308,18
2024-05-02,KR,263810.KQ,0.11001238880210663,2536047.379038462,19
2024-05-02,KR,225570.KQ,0.09935015185739032,1365873.963076923,20
2024-05-02,KR,069080.KQ,0.09581144705121593,556795.9576923078,21
2024-05-02,KR,078340.KQ,0.0942544351107691,1031123.3615384614,22
2024-05-02,KR,017670.KS,0.08801614546539747,15550756.065384617,23
2024-05-02,KR,194480.KQ,0.08288073172733872,2657950.8076923075,24
2024-05-02,KR,263750.KQ,0.06378643713151967,4893991.140384616,25
2024-05-02,KR,035420.KS,0.06343214740861804,93441790.00769232,26
2024-05-02,KR,148150.KQ,0.052273513282133074,4112441.002307692,27
2024-05-02,KR,086960.KQ,0.03924968353649558,977036.6816923076,28
2024-05-02,KR,030200.KS,0.004774650873792904,16443962.698076922,29
2024-05-02,KR,316140.KQ,0.0004195540392456564,20338656.062692307,30
2024-06-03,KR,035720.KS,0.30491791143999303,43863624.82884616,1
2024-06-03,KR,055550.KS,0.25543616891294124,48848626.84038462,2
2024-06-03,KR,323410.KS,0.24812337607098425,18845634.563461535,3
2024-06-03,KR,105560.KQ,0.2033933582434147,81280535.21538462,4
2024-06-03,KR,095660.KQ,0.19599918180478187,3787115.101923077,5
2024-06-03,KR,316140.KQ,0.18173817605825354,18475004.94423077,6
2024-06-03,KR,377300.KS,0.18044448583176673,9454340.39423077,7
2024-06-03,KR,352820.KS,0.17948102391863033,61039025.215384625,8
2024-06-03,KR,017670.KS,0.17497313505662135,16868122.31153846,9
2024-06-03,KR,101730.KQ,0.169514282886531,700783.6803846154,10
2024-06-03,KR,251270.KS,0.15537804203244973,17540610.44615385,11
2024-06-03,KR,036570.KS,0.14477334112170223,22398071.68076923,12
2024-06-03,KR,069080.KQ,0.1418532530172075,1155269.082692308,13
2024-06-03,KR,039030.KQ,0.13525646970781952,31866942.811538458,14
2024-06-03,KR,090460.KQ,0.1262658269139125,55220550.75500001,15
2024-06-03,KR,357780.KQ,0.12043727168048776,8169570.115384616,16
2024-06-03,KR,112040.KQ,0.11643517279097294,12837577.38846154,17
2024-06-03,KR,041510.KQ,0.10992699193442104,22016053.526923075,18
2024-06-03,KR,078340.KQ,0.10811601636089796,2148358.3211538466,19
2024-06-03,KR,005930.KS,0.07218641034991126,1254538056.9846158,20
2024-06-03,KR,263750.KQ,0.06701389330668948,19683200.846153848,21
2024-06-03,KR,225570.KQ,0.06076317410823644,7756041.881153846,22
2024-06-03,KR,293490.KQ,0.05820244603984217,2868195.9730769233,23
2024-06-03,KR,030200.KS,0.04576422294964267,18823252.725,24
2024-06-03,KR,058970.KS,0.024554581548202118,9106936.923076922,25
2024-06-03,KR,035420.KS,0.02392572052769532,117192955.09230769,26
2024-06-03,KR,119860.KQ,-0.00021818279304859403,3446663.621923077,27
2024-06-03,KR,042700.KQ,-0.0160424669652439,226101804.1769231,28
2024-06-03,KR,033640.KQ,-0.017061320410116078,2216042.0800000005,29
2024-06-03,KR,086960.KQ,-0.04713076052089012,1289322.009269231,30
2024-07-01,KR,017670.KS,0.22664244352306526,21435536.053846154,1
2024-07-01,KR,323410.KS,0.21049001752670296,12704311.578846155,2
2024-07-01,KR,055550.KS,0.1825044607808742,43368018.865384616,3
2024-07-01,KR,095660.KQ,0.17653308978288526,1802519.4230769232,4
2024-07-01,KR,316140.KQ,0.17645933960169194,19936358.65423077,5
2024-07-01,KR,039030.KQ,0.1746400538789815,31454838.103846155,6
2024-07-01,KR,078340.KQ,0.1601116696827221,1868215.6692307692,7
2024-07-01,KR,101730.KQ,0.1584143031351603,1019412.3342307692,8
2024-07-01,KR,377300.KS,0.1520765719958084,10942943.240384616,9
2024-07-01,KR,030200.KS,0.13301375854983444,18272904.94423077,10
2024-07-01,KR,035720.KS,0.13290987504604035,39608326.64615385,11
2024-07-01,KR,105560.KQ,0.13026669825021103,73313692.37692307,12
2024-07-01,KR,036570.KS,0.1291970293803704,13651434.526923075,13
2024-07-01,KR,119860.KQ,0.12111681158938481,1610264.855,14
2024-07-01,KR,090460.KQ,0.10879742906310663,33232436.869230766,15
2024-07-01,KR,058970.KS,0.09185942707156175,6072282.86923077,16
2024-07-01,KR,251270.KS,0.08769862875855072,7558589.396153845,17
2024-07-01,KR,041510.KQ,0.0716649588497577,13090562.600000001,18
2024-07-01,KR,225570.KQ,0.060254727362143365,5434744.659615384,19
2024-07-01,KR,263750.KQ,0.059748160435622776,15517227.367307696,20
2024-07-01,KR,352820.KS,0.05080791498435359,38502221.18461539,21
2024-07-01,KR,112040.KQ,0.0483587060331633,7225493.234615384,22
2024-07-01,KR,069080.KQ,0.04322595683318711,689218.6,23
2024-07-01,KR,032190.KQ,0.007192443453635014,555219.3949999999,24
2024-07-01,KR,293490.KQ,-0.0036249165256364694,3118498.0,25
2024-07-01,KR,086960.KQ,-0.036561527336794374,1131467.6899230771,26
2024-07-01,KR,034730.KS,-0.0392698035091839,120868520.80384617,27
2024-07-01,KR,357780.KQ,-0.040501623881528434,7844311.692307693,28
2024-07-01,KR,035420.KS,-0.06629087089621358,95161816.30384615,29
2024-07-01,KR,263810.KQ,-0.07555481692823954,640394.8276923076,30
2024-08-01,KR,101730.KQ,0.24559836297649668,674533.0873076923,1
2024-08-01,KR,095660.KQ,0.1634394669262024,1301185.8626923077,2
2024-08-01,KR,069080.KQ,0.14747197787995275,791271.0661538461,3
2024-08-01,KR,293490.KQ,0.11698941183063151,3828557.333461539,4
2024-08-01,KR,039030.KQ,0.11225584712748204,38767457.3,5
2024-08-01,KR,058970.KS,0.07694689846987933,2637244.146153846,6
2024-08-01,KR,036570.KS,0.056679507496092796,9716486.50769231,7
2024-08-01,KR,377300.KS,0.04674939986727965,6885438.1884615375,8
2024-08-01,KR,078340.KQ,0.04638583101359016,1124652.226923077,9
2024-08-01,KR,112040.KQ,0.039554961622772264,7203699.338461541,10
2024-08-01,KR,086960.KQ,0.03436713808007243,515887.6765384615,11
2024-08-01,KR,090460.KQ,0.024565535734166467,14503045.761538457,12
2024-08-01,KR,316140.KQ,0.024047387869499445,40944748.67384615,13
2024-08-01,KR,017670.KS,0.023349904618816995,20005055.573076926,14
2024-08-01,KR,263750.KQ,0.005832807609268286,7948517.584615384,15
2024-08-01,KR,251270.KS,-0.0018702955054950851,17965632.284615386,16
2024-08-01,KR,033640.KQ,-0.010230580815787212,1520271.5761538462,17
2024-08-01,KR,035720.KS,-0.017226045269805965,44788811.20192307,18
2024-08-01,KR,042700.KQ,-0.017586352724753476,151617034.94615385,19
2024-08-01,KR,148150.KQ,-0.018150707350585105,5209867.03423077,20
2024-08-01,KR,225570.KQ,-0.021264538238457607,66102309.925769225,21
2024-08-01,KR,357780.KQ,-0.02288509197512753,6493043.730769231,22
2024-08-01,KR,194480.KQ,-0.03761779966823834,7455584.409615384,23
2024-08-01,KR,034730.KS,-0.05350481560420158,21255174.6,24
2024-08-01,KR,119860.KQ,-0.07403369949163498,926922.4988461537,25
2024-08-01,KR,005930.KS,-0.0820739721571345,1440703667.5115385,26
2024-08-01,KR,323410.KS,-0.11376277291018488,15493306.498076927,27
2024-08-01,KR,000660.KS,-0.13669571595124227,921924306.1153847,28
2024-08-01,KR,105560.KQ,-0.1541132395721455,93153509.37692307,29
2024-08-01,KR,352820.KS,-0.15830684386390112,24566419.55,30
2024-09-02,KR,036570.KS,0.4470383304444777,13054583.857692309,1
2024-09-02,KR,263750.KQ,0.39574047064443896,14296852.050000003,2
2024-09-02,KR,095660.KQ,0.3928988974302354,1666138.7534615383,3
2024-09-02,KR,069080.KQ,0.34269071598666534,3857130.3503846163,4
2024-09-02,KR,078340.KQ,0.3336599511852596,1516441.353846154,5
2024-09-02,KR,033640.KQ,0.2923749529915214,685229.8811538463,6
2024-09-02,KR,101730.KQ,0.28223527395082254,938085.5988461539,7
2024-09-02,KR,034730.KS,0.27470688133808235,14055487.915384615,8
2024-09-02,KR,049470.KQ,0.26852059191549954,1532045.5334230768,9
2024-09-02,KR,377300.KS,0.24606305018032437,4910691.384615385,10
2024-09-02,KR,293490.KQ,0.24147463248822315,3587468.209615384,11
2024-09-02,KR,316140.KQ,0.23281879389397916,35097459.34653846,12
2024-09-02,KR,357780.KQ,0.22865544118413172,3605089.115384616,13
2024-09-02,KR,055550.KS,0.2113168747018967,65749483.273076914,14
2024-09-02,KR,251270.KS,0.2083087683323997,12661348.492307693,15
2024-09-02,KR,035720.KS,0.19982464186272111,40687665.71346154,16
2024-09-02,KR,030200.KS,0.1887262093380427,16115545.976923078,17
2024-09-02,KR,112040.KQ,0.1863405702318469,5969353.603846153,18
2024-09-02,KR,039030.KQ,0.18352535098097367,17165345.953846153,19
2024-09-02,KR,323410.KS,0.18291030371931438,14530886.384615386,20
2024-09-02,KR,086960.KQ,0.1828841954676231,618097.5989230769,21
2024-09-02,KR,058970.KS,0.17359491442510136,4110061.782692308,22
2024-09-02,KR,105560.KQ,0.16804126160422855,80621687.78846154,23
2024-09-02,KR,119860.KQ,0.16668096024250018,1782981.8080769225,24
2024-09-02,KR,042700.KQ,0.15028990617517646,123096409.11153845,25
2024-09-02,KR,090460.KQ,0.1429312573318121,8473110.031153847,26
2024-09-02,KR,194480.KQ,0.1255175093036893,3465954.1307692314,27
2024-09-02,KR,005930.KS,0.10708352976987884,1102515519.176923,28
2024-09-02,KR,035420.KS,0.10470338768513773,108277860.46923077,29
2024-09-02,KR,041510.KQ,0.10401273571316096,6000324.911538461,30
2024-10-02,KR,263750.KQ,0.3815581601934393,7823637.736538462,1
2024-10-02,KR,095660.KQ,0.3785213565724798,1631084.0557692307,2
2024-10-02,KR,036570.KS,0.35841993182419846,14995118.657692304,3
2024-10-02,KR,194480.KQ,0.35697756870129077,1132891.148076923,4
2024-10-02,KR,034730.KS,0.3509722924844194,18038915.75,5
2024-10-02,KR,033640.KQ,0.3078183337078765,654836.83,6
2024-10-02,KR,316140.KQ,0.3023763662572063,28892391.793076925,7
2024-10-02,KR,105560.KQ,0.29422176007268325,94570746.46153846,8
2024-10-02,KR,078340.KQ,0.29279852532243994,2601574.4153846153,9
2024-10-02,KR,055550.KS,0.2606364081255162,59359738.87307693,10
2024-10-02,KR,032190.KQ,0.260232179728249,505731.76961538463,11
2024-10-02,KR,293490.KQ,0.2545431276504547,2567961.5326923076,12
2024-10-02,KR,035720.KS,0.2523111413668485,31843463.38076923,13
2024-10-02,KR,377300.KS,0.23592605474880043,3372404.840384615,14
