date,market,ticker,adv_usd,rank
2019-06-03,HK,1928.HK,72704520.93362823,3
2019-06-03,HK,1177.HK,57920558.77054884,4
2019-06-03,HK,0981.HK,52757446.00083335,5
2019-06-03,HK,2331.HK,48742224.53467568,6
2019-06-03,HK,2269.HK,48117949.21082693,7
2019-06-03,HK,0688.HK,47572758.62991369,8
2019-06-03,HK,6030.HK,45808062.61401568,9
2019-06-03,HK,2319.HK,39701722.10468519,10
2019-06-03,HK,0992.HK,38857827.85493136,11
2019-06-03,HK,3908.HK,20568998.72273833,12
2019-06-03,HK,0656.HK,17430276.75849588,13
2019-06-03,HK,0586.HK,12051991.943338944,14
2019-06-03,HK,6881.HK,11081456.63463801,15
2019-06-03,HK,2689.HK,8733932.18802591,16
2019-06-03,HK,0152.HK,7291064.6248570485,17
2019-06-03,HK,1368.HK,6732976.2135388,18
2019-06-03,HK,2013.HK,5709634.797435898,19
2019-06-03,HK,1071.HK,4073417.22078829,20
2019-06-03,HK,0303.HK,3791305.4968441934,21
2019-06-03,HK,3319.HK,3160938.384888919,22
2019-06-03,HK,0412.HK,2054910.6661538458,23
2019-06-03,HK,1788.HK,1987974.5662675754,24
2019-06-03,HK,2727.HK,1984590.9824070516,25
2019-06-03,HK,0242.HK,1819274.914591667,26
2019-06-03,HK,1382.HK,1771455.365950112,27
2019-06-03,HK,1070.HK,1384654.3867935105,28
2019-06-03,HK,3738.HK,1075313.5897435897,29
2019-06-03,HK,0860.HK,872897.7051282052,30
2019-07-02,HK,1299.HK,227142153.2520296,1
2019-07-02,HK,0175.HK,79969271.3387514,2
2019-07-02,HK,1928.HK,75178338.57800642,3
2019-07-02,HK,2269.HK,74043678.8488077,4
2019-07-02,HK,1177.HK,50111457.47595877,5
2019-07-02,HK,6030.HK,44467263.65286617,6
2019-07-02,HK,0688.HK,39037840.80424328,7
2019-07-02,HK,2319.HK,32377722.525026523,8
2019-07-02,HK,0992.HK,30383386.912488885,9
2019-07-02,HK,2331.HK,29183265.17376991,10
2019-07-02,HK,0981.HK,25691240.896538466,11
2019-07-02,HK,0656.HK,18028288.82516452,12
2019-07-02,HK,3908.HK,17069244.01813395,13
2019-07-02,HK,6881.HK,10087279.699607398,14
2019-07-02,HK,0586.HK,7955385.9044191865,15
2019-07-02,HK,2689.HK,7550520.475969633,16
2019-07-02,HK,0152.HK,4947806.994236392,17
2019-07-02,HK,3319.HK,4058677.076259489,18
2019-07-02,HK,1368.HK,4008047.5442202752,19
2019-07-02,HK,0303.HK,4001808.2903462127,20
2019-07-02,HK,2013.HK,2705430.2885256414,21
2019-07-02,HK,1071.HK,1881809.9323602635,22
2019-07-02,HK,1382.HK,1845420.4701864917,23
2019-07-02,HK,3738.HK,1837929.5574358976,24
2019-07-02,HK,2727.HK,1754281.5991884614,25
2019-07-02,HK,1788.HK,1675711.2207126482,26
2019-07-02,HK,0242.HK,1516622.7296076925,27
2019-07-02,HK,1070.HK,941898.187852626,28
2019-07-02,HK,0412.HK,673639.9678846155,29
2019-08-01,HK,1299.HK,192806860.19788533,1
2019-08-01,HK,0175.HK,85707345.68135098,2
2019-08-01,HK,1177.HK,49628864.86392731,3
2019-08-01,HK,1928.HK,48934713.80866668,4
2019-08-01,HK,0688.HK,34549529.844870746,5
2019-08-01,HK,2269.HK,32475827.65419231,6
2019-08-01,HK,2331.HK,24279119.838021643,7
2019-08-01,HK,6030.HK,23497702.11113772,8
2019-08-01,HK,2319.HK,22657633.23954138,9
2019-08-01,HK,0992.HK,22368143.392233346,10
2019-08-01,HK,0981.HK,16275279.491217947,11
2019-08-01,HK,2013.HK,13520470.778910259,12
2019-08-01,HK,0656.HK,12588209.492325386,13
2019-08-01,HK,3319.HK,8363136.947371448,14
2019-08-01,HK,3908.HK,8215792.3362466395,15
2019-08-01,HK,0586.HK,6853562.396698813,16
2019-08-01,HK,1368.HK,5736526.007896449,17
2019-08-01,HK,2689.HK,5510863.78677938,18
2019-08-01,HK,6881.HK,5016030.028980313,19
2019-08-01,HK,0152.HK,3694936.340673644,20
2019-08-01,HK,3738.HK,3333961.513333334,21
2019-08-01,HK,1071.HK,2131422.140380783,22
2019-08-01,HK,0303.HK,1678846.781362177,23
2019-08-01,HK,1382.HK,1229609.3689788657,24
2019-08-01,HK,0412.HK,1072594.3817628208,25
2019-08-01,HK,1788.HK,909935.6007152442,26
2019-08-01,HK,0242.HK,769716.0252070513,27
2019-08-01,HK,2727.HK,725462.4631339745,28
2019-09-02,HK,1299.HK,295319025.93461615,1
2019-09-02,HK,0175.HK,74611589.81613119,2
2019-09-02,HK,1177.HK,73263457.20355615,3
2019-09-02,HK,1928.HK,49015452.14381411,4
2019-09-02,HK,2319.HK,45354414.78481692,5
2019-09-02,HK,0688.HK,44932310.84775614,6
2019-09-02,HK,2269.HK,42943561.0746923,7
2019-09-02,HK,2331.HK,40203319.547411904,8
2019-09-02,HK,6030.HK,36412714.59923701,9
2019-09-02,HK,0992.HK,28692911.813886654,10
2019-09-02,HK,0981.HK,24020981.227500007,11
2019-09-02,HK,0656.HK,18928735.166847724,12
2019-09-02,HK,0586.HK,12429609.150031867,13
2019-09-02,HK,3908.HK,11644264.651977565,14
2019-09-02,HK,6881.HK,10068601.411379086,15
2019-09-02,HK,1368.HK,9136890.364964312,16
2019-09-02,HK,2013.HK,8189650.750512821,17
2019-09-02,HK,3319.HK,6937444.848812098,18
2019-09-02,HK,0152.HK,5810416.658588783,19
2019-09-02,HK,2689.HK,5549168.492327813,20
2019-09-02,HK,3738.HK,2636326.666666667,21
2019-09-02,HK,1071.HK,2467860.954186144,22
2019-09-02,HK,0242.HK,2307996.842234616,23
2019-09-02,HK,0303.HK,1953385.2075077822,24
2019-09-02,HK,1382.HK,1590533.1128518858,25
2019-09-02,HK,2727.HK,1535195.2398064109,26
2019-09-02,HK,0412.HK,1158634.6477564103,27
2019-09-02,HK,1788.HK,1143589.7245615304,28
2019-09-02,HK,1070.HK,748004.7203800587,29
2019-09-02,HK,0860.HK,511967.2111858976,30
2019-10-02,HK,1299.HK,252296266.27455926,1
2019-10-02,HK,0175.HK,96503195.9542334,2
2019-10-02,HK,1177.HK,91006228.15463363,3
2019-10-02,HK,0981.HK,48988851.659358986,4
2019-10-02,HK,2319.HK,41999306.07264219,5
2019-10-02,HK,1928.HK,40210659.475807704,6
2019-10-02,HK,6030.HK,39375302.45541793,7
2019-10-02,HK,2331.HK,33994996.270917095,8
2019-10-02,HK,0688.HK,31979682.757955898,9
2019-10-02,HK,2269.HK,24289987.30136539,10
2019-10-02,HK,0992.HK,19680279.76861478,11
2019-10-02,HK,0656.HK,17530610.549539573,12
2019-10-02,HK,0586.HK,17129531.06964823,13
2019-10-02,HK,3908.HK,15130862.401337156,14
2019-10-02,HK,6881.HK,14206424.559371328,15
2019-10-02,HK,3319.HK,9062473.943147395,16
2019-10-02,HK,2689.HK,8317511.144152415,17
2019-10-02,HK,2013.HK,6348727.162948718,18
2019-10-02,HK,1368.HK,3964587.147772511,19
2019-10-02,HK,0152.HK,3863192.5744256647,20
2019-10-02,HK,3738.HK,2900094.3243589746,21
2019-10-02,HK,0303.HK,2378789.6281399233,22
2019-10-02,HK,1071.HK,1821302.9166017845,23
2019-10-02,HK,0242.HK,1606291.505921795,24
2019-10-02,HK,1070.HK,1333226.801512401,25
2019-10-02,HK,1788.HK,1250228.9767813238,26
2019-10-02,HK,2727.HK,955147.345423077,27
2019-10-02,HK,0412.HK,757592.7581410257,28
2019-10-02,HK,1382.HK,696403.6671805334,29
2019-11-01,HK,1299.HK,267267905.23022056,1
2019-11-01,HK,0175.HK,78283250.79646996,2
2019-11-01,HK,1177.HK,55516343.77794292,3
2019-11-01,HK,1928.HK,52037726.31725001,4
2019-11-01,HK,0688.HK,51276269.42108278,5
2019-11-01,HK,2269.HK,46433734.00009616,6
2019-11-01,HK,2331.HK,43635011.587472215,7
2019-11-01,HK,2319.HK,39024552.74823694,8
2019-11-01,HK,3319.HK,28874148.91233922,9
2019-11-01,HK,6030.HK,28180882.346569795,10
2019-11-01,HK,0992.HK,20932115.977840893,11
2019-11-01,HK,0981.HK,20329879.22326923,12
2019-11-01,HK,0586.HK,16587721.230978187,13
2019-11-01,HK,3908.HK,15328990.78177974,14
2019-11-01,HK,0656.HK,9616022.22507168,15
2019-11-01,HK,1368.HK,6616226.953711332,16
2019-11-01,HK,6881.HK,6614941.8728460185,17
2019-11-01,HK,2689.HK,5002402.244729618,18
2019-11-01,HK,0152.HK,3892460.846925588,19
2019-11-01,HK,2013.HK,3067995.2782051284,20
2019-11-01,HK,0303.HK,2882762.5016406183,21
2019-11-01,HK,3738.HK,2878036.923076923,22
2019-11-01,HK,0242.HK,2069744.9849775643,23
2019-11-01,HK,2696.HK,1832695.8243589744,24
2019-11-01,HK,1071.HK,1722206.028710572,25
2019-11-01,HK,1382.HK,1111552.2759793368,26
2019-11-01,HK,0412.HK,1056039.2115641027,27
2019-11-01,HK,2727.HK,970834.5435455128,28
2019-11-01,HK,1788.HK,861212.7877312086,29
2019-11-01,HK,1070.HK,714088.6372155178,30
2019-12-02,HK,1299.HK,227851476.18393293,1
2019-12-02,HK,0175.HK,70234907.39624998,2
2019-12-02,HK,1177.HK,69677497.34809378,3
2019-12-02,HK,2269.HK,59909179.41084616,4
2019-12-02,HK,6186.HK,53658669.830457084,5
2019-12-02,HK,1928.HK,46480796.44910898,6
2019-12-02,HK,0688.HK,43682703.62590397,7
2019-12-02,HK,0981.HK,43660280.72410257,8
2019-12-02,HK,2319.HK,38603429.74207054,9
2019-12-02,HK,2331.HK,33318735.470272034,10
2019-12-02,HK,0992.HK,27177131.203526653,11
2019-12-02,HK,6030.HK,25365650.836260654,12
2019-12-02,HK,3319.HK,22770431.27125933,13
2019-12-02,HK,0586.HK,12707130.68541855,14
2019-12-02,HK,2689.HK,11756562.107727524,15
2019-12-02,HK,0656.HK,11676874.75098243,16
2019-12-02,HK,3908.HK,10596813.86389001,17
2019-12-02,HK,0152.HK,6804794.640727095,18
2019-12-02,HK,6881.HK,6197565.11116158,19
2019-12-02,HK,0303.HK,4831039.587740743,20
2019-12-02,HK,1368.HK,3647160.672180717,21
2019-12-02,HK,2013.HK,3377128.294358975,22
2019-12-02,HK,3738.HK,2975499.3674358977,23
2019-12-02,HK,0412.HK,2276594.9726410257,24
2019-12-02,HK,1382.HK,1698740.6292444696,25
2019-12-02,HK,1071.HK,1649126.9969104142,26
2019-12-02,HK,0242.HK,1416580.2791647436,27
2019-12-02,HK,2727.HK,1228558.6776544873,28
2019-12-02,HK,1788.HK,1163198.0051942475,29
2019-12-02,HK,1070.HK,969675.3696701085,30
2020-01-02,HK,1299.HK,195103671.603541,1
2020-01-02,HK,0175.HK,62867512.94487168,2
2020-01-02,HK,0981.HK,58178875.018846154,3
2020-01-02,HK,1177.HK,55623881.946338415,4
2020-01-02,HK,0688.HK,48759698.85627502,5
2020-01-02,HK,6030.HK,43866932.37963997,6
2020-01-02,HK,1928.HK,43551961.49746795,7
2020-01-02,HK,2269.HK,32915932.25686539,8
2020-01-02,HK,2331.HK,26739366.977533158,9
2020-01-02,HK,2319.HK,24746336.081077866,10
2020-01-02,HK,0992.HK,24039637.27802474,11
2020-01-02,HK,9966.HK,23020805.235042736,12
2020-01-02,HK,3908.HK,23008845.1936989,13
2020-01-02,HK,0586.HK,12897030.678787034,14
2020-01-02,HK,0656.HK,10884058.600031177,15
2020-01-02,HK,6186.HK,10608143.152668618,16
2020-01-02,HK,3319.HK,9773425.819098618,17
2020-01-02,HK,2689.HK,9622860.949079396,18
2020-01-02,HK,6881.HK,8453640.46816279,19
2020-01-02,HK,0242.HK,6601026.262580128,20
2020-01-02,HK,0152.HK,5239911.843385442,21
2020-01-02,HK,0303.HK,4811824.67173252,22
2020-01-02,HK,1368.HK,3303726.030720112,23
2020-01-02,HK,3738.HK,3245606.358717949,24
2020-01-02,HK,2013.HK,2349981.088589744,25
2020-01-02,HK,1070.HK,1408500.5809174676,26
2020-01-02,HK,1071.HK,1367125.0698324356,27
2020-01-02,HK,2727.HK,1299237.800896795,28
2020-01-02,HK,0412.HK,1220218.4227820511,29
2020-01-02,HK,1788.HK,1060303.2990228334,30
2020-02-03,HK,1299.HK,265472670.97679538,1
2020-02-03,HK,0981.HK,152684509.89705127,2
2020-02-03,HK,2269.HK,108221094.89996155,3
2020-02-03,HK,0175.HK,106293579.75452498,4
2020-02-03,HK,1928.HK,90413634.98401284,5
2020-02-03,HK,9922.HK,83929325.96814859,6
2020-02-03,HK,1177.HK,67552910.03191505,7
2020-02-03,HK,0688.HK,53545649.960304335,8
2020-02-03,HK,6030.HK,48209373.643107966,9
2020-02-03,HK,2331.HK,34922477.57906126,10
2020-02-03,HK,3319.HK,33014506.74849282,11
2020-02-03,HK,2319.HK,29844886.65444824,12
2020-02-03,HK,0992.HK,26724936.338130258,13
2020-02-03,HK,0586.HK,23139357.920400325,14
2020-02-03,HK,3908.HK,22831415.187259026,15
2020-02-03,HK,2013.HK,20636356.13839744,16
2020-02-03,HK,0656.HK,14097269.819476258,17
2020-02-03,HK,6186.HK,13900181.121821424,18
2020-02-03,HK,2689.HK,12781378.299364325,19
2020-02-03,HK,6881.HK,8863145.778650519,20
2020-02-03,HK,0152.HK,6140901.72494271,21
2020-02-03,HK,0303.HK,5073343.855357015,22
2020-02-03,HK,0242.HK,4407191.115694872,23
2020-02-03,HK,3738.HK,4035624.8646153845,24
2020-02-03,HK,1368.HK,2720771.201357086,25
2020-02-03,HK,1788.HK,2498704.2571925432,26
2020-02-03,HK,9966.HK,2472484.7435897435,27
2020-02-03,HK,1071.HK,1488364.2737669214,28
2020-02-03,HK,1070.HK,1137234.2051645387,29
2020-02-03,HK,1382.HK,1109225.7778607027,30
2020-03-02,HK,0981.HK,292200146.0242308,1
2020-03-02,HK,1299.HK,221198509.00019398,2
2020-03-02,HK,0175.HK,115083699.36029819,3
2020-03-02,HK,1928.HK,84447333.70929489,4
2020-03-02,HK,2269.HK,80185422.21865386,5
2020-03-02,HK,1177.HK,65790466.26543607,6
2020-03-02,HK,2013.HK,60254588.12525642,7
2020-03-02,HK,0688.HK,59134900.8053337,8
2020-03-02,HK,6030.HK,56002131.0368489,9
2020-03-02,HK,2331.HK,50751348.325585164,10
2020-03-02,HK,2319.HK,40432683.1788075,11
2020-03-02,HK,0992.HK,31788272.705745198,12
2020-03-02,HK,3319.HK,26922180.6775093,13
2020-03-02,HK,0586.HK,21260818.47475839,14
2020-03-02,HK,2689.HK,17934352.528781362,15
2020-03-02,HK,3908.HK,17041587.217856117,16
2020-03-02,HK,0656.HK,15827535.450565275,17
2020-03-02,HK,6186.HK,12543681.671734534,18
2020-03-02,HK,6881.HK,10664375.766764302,19
2020-03-02,HK,9922.HK,8926312.41451039,20
2020-03-02,HK,0152.HK,7130808.969464555,21
2020-03-02,HK,0303.HK,5537149.242734758,22
2020-03-02,HK,3738.HK,3803383.1410256415,23
2020-03-02,HK,1070.HK,3245862.137992355,24
2020-03-02,HK,1368.HK,2904795.302094876,25
2020-03-02,HK,9966.HK,2144685.7443589745,26
2020-03-02,HK,1382.HK,1981269.7145854197,27
2020-03-02,HK,0242.HK,1890006.0260019233,28
2020-03-02,HK,1071.HK,1832329.3980987433,29
2020-03-02,HK,1788.HK,1713481.8605706703,30
2020-04-01,HK,1299.HK,413691959.34439653,1
2020-04-01,HK,0981.HK,158588612.0216667,2
2020-04-01,HK,2269.HK,107327738.88232695,3
2020-04-01,HK,1177.HK,105312236.01971996,4
2020-04-01,HK,0175.HK,89039856.69936816,5
2020-04-01,HK,1928.HK,85858027.92275642,6
2020-04-01,HK,2331.HK,72132706.61324903,7
2020-04-01,HK,0688.HK,67673201.80399986,8
2020-04-01,HK,6030.HK,59617252.65766088,9
2020-04-01,HK,6186.HK,48503507.583513476,10
2020-04-01,HK,2319.HK,47963730.19641714,11
2020-04-01,HK,0586.HK,47762739.28720473,12
2020-04-01,HK,3319.HK,38070174.10161076,13
2020-04-01,HK,0992.HK,36217355.94746189,14
2020-04-01,HK,2013.HK,30051438.988910265,15
2020-04-01,HK,0656.HK,22495907.655525066,16
2020-04-01,HK,3908.HK,20394903.95288021,17
2020-04-01,HK,2689.HK,17194467.950986844,18
2020-04-01,HK,0412.HK,17123502.224102568,19
2020-04-01,HK,6881.HK,14464771.117004514,20
2020-04-01,HK,0303.HK,10684186.401776308,21
2020-04-01,HK,9922.HK,10021730.815116618,22
2020-04-01,HK,0152.HK,6977887.514836116,23
2020-04-01,HK,1071.HK,3935382.817753489,24
2020-04-01,HK,1368.HK,3630164.52121341,25
2020-04-01,HK,3738.HK,2992921.3402564107,26
2020-04-01,HK,2727.HK,2954397.6348980768,27
2020-04-01,HK,1382.HK,2637087.543233518,28
2020-04-01,HK,0242.HK,2255338.5870096157,29
2020-04-01,HK,1788.HK,1988903.1309761095,30
2020-05-04,HK,1299.HK,238531983.21768618,1
2020-05-04,HK,0981.HK,126307681.81410258,2
2020-05-04,HK,2269.HK,104932406.20801926,3
2020-05-04,HK,1177.HK,99421071.57682998,4
2020-05-04,HK,1928.HK,72905771.19326924,5
2020-05-04,HK,2331.HK,70706170.48688748,6
2020-05-04,HK,0175.HK,69708675.29963312,7
2020-05-04,HK,0688.HK,61773207.60065337,8
2020-05-04,HK,6186.HK,39163788.21296544,9
2020-05-04,HK,2319.HK,37452835.319017634,10
2020-05-04,HK,6030.HK,33167451.415209793,11
2020-05-04,HK,2013.HK,28558971.65057693,12
2020-05-04,HK,3908.HK,27724471.262310587,13
2020-05-04,HK,3319.HK,27420783.612930275,14
2020-05-04,HK,0992.HK,21648993.290717922,15
2020-05-04,HK,0586.HK,19350929.50019152,16
2020-05-04,HK,0656.HK,17250202.147052582,17
2020-05-04,HK,9922.HK,8877633.18969285,18
2020-05-04,HK,2689.HK,8162625.939248161,19
2020-05-04,HK,0303.HK,5375405.0298750475,20
2020-05-04,HK,6881.HK,5206174.472556901,21
2020-05-04,HK,0152.HK,4334478.295704677,22
2020-05-04,HK,3738.HK,4222850.448717949,23
2020-05-04,HK,1071.HK,3528926.4506207304,24
2020-05-04,HK,1368.HK,2760891.526037499,25
2020-05-04,HK,0242.HK,2425196.836951283,26
2020-05-04,HK,9966.HK,2207614.0917948717,27
2020-05-04,HK,2727.HK,2201603.7817692314,28
2020-05-04,HK,0412.HK,1454130.7655128206,29
2020-05-04,HK,1788.HK,1429394.7251904546,30
2020-06-01,HK,1299.HK,314657295.38696235,1
2020-06-01,HK,0981.HK,314617712.2367949,2
2020-06-01,HK,2269.HK,159323037.02194232,3
2020-06-01,HK,6186.HK,133310451.82890964,4
2020-06-01,HK,0175.HK,87414541.9143374,5
2020-06-01,HK,1928.HK,81974643.55096154,6
2020-06-01,HK,1177.HK,76922191.73603678,7
2020-06-01,HK,2013.HK,75367274.78326924,8
2020-06-01,HK,0688.HK,59715583.6239114,9
2020-06-01,HK,2319.HK,48383162.60611572,10
2020-06-01,HK,2331.HK,39526013.63197692,11
2020-06-01,HK,6030.HK,32419581.493146397,12
2020-06-01,HK,9926.HK,26873233.524038464,13
2020-06-01,HK,3319.HK,24796512.174243703,14
2020-06-01,HK,3908.HK,22983897.788279336,15
2020-06-01,HK,0586.HK,21385194.339996092,16
2020-06-01,HK,0992.HK,21300674.432682108,17
2020-06-01,HK,9922.HK,19079981.85065137,18
2020-06-01,HK,0656.HK,14620956.757661413,19
2020-06-01,HK,2689.HK,8392679.504697885,20
2020-06-01,HK,1071.HK,7257495.182452073,21
2020-06-01,HK,0152.HK,5832634.527338689,22
2020-06-01,HK,0303.HK,5624423.886555708,23
2020-06-01,HK,6881.HK,5368640.587442291,24
2020-06-01,HK,0242.HK,5339525.69561218,25
2020-06-01,HK,3738.HK,4865221.538461538,26
2020-06-01,HK,9966.HK,4209789.237179487,27
2020-06-01,HK,1368.HK,2052192.9676314476,28
2020-06-01,HK,2727.HK,1335329.2754916665,29
2020-06-01,HK,1070.HK,1201149.6307806328,30
2020-07-02,HK,0981.HK,345911001.6690386,1
2020-07-02,HK,1299.HK,300880308.29325736,2
2020-07-02,HK,0175.HK,125261885.31731501,3
2020-07-02,HK,2013.HK,117690362.22185898,4
2020-07-02,HK,1928.HK,81044082.17243591,5
2020-07-02,HK,1177.HK,78308470.06419304,6
2020-07-02,HK,2269.HK,69963931.71751922,7
2020-07-02,HK,6186.HK,65779342.244500324,8
2020-07-02,HK,2319.HK,51717141.65351023,9
2020-07-02,HK,2331.HK,50769237.218245916,10
2020-07-02,HK,0688.HK,43973911.28286564,11
2020-07-02,HK,6030.HK,39357676.968765624,12
2020-07-02,HK,0992.HK,23913492.948025193,13
2020-07-02,HK,3908.HK,20152996.360235106,14
2020-07-02,HK,3319.HK,16841795.669355575,15
2020-07-02,HK,9926.HK,16192842.46474359,16
2020-07-02,HK,0586.HK,15986093.268046673,17
2020-07-02,HK,9966.HK,12913491.07397436,18
2020-07-02,HK,9922.HK,11375299.422449436,19
2020-07-02,HK,2689.HK,10814085.868442845,20
2020-07-02,HK,0656.HK,10460686.803598888,21
2020-07-02,HK,0303.HK,10018019.395379905,22
2020-07-02,HK,6881.HK,9161608.919670241,23
2020-07-02,HK,0242.HK,7155551.356692309,24
2020-07-02,HK,0152.HK,6614953.438928359,25
2020-07-02,HK,3738.HK,6238191.743076923,26
2020-07-02,HK,0412.HK,3178462.096282052,27
2020-07-02,HK,1071.HK,2960018.49407583,28
2020-07-02,HK,1382.HK,2622218.0603564577,29
2020-07-02,HK,2727.HK,1886801.1609262824,30
2020-08-03,HK,0981.HK,1013511107.1596155,1
2020-08-03,HK,0175.HK,316736471.26638734,2
2020-08-03,HK,1299.HK,237558325.48629642,3
2020-08-03,HK,6030.HK,141456513.25043526,4
2020-08-03,HK,1177.HK,135779368.12736917,5
2020-08-03,HK,2013.HK,115822941.12743588,6
2020-08-03,HK,2269.HK,98637637.07288463,7
2020-08-03,HK,6186.HK,89620420.8861409,8
2020-08-03,HK,3908.HK,68044406.12051633,9
2020-08-03,HK,1928.HK,60315434.45032053,10
2020-08-03,HK,2319.HK,52031807.29154212,11
2020-08-03,HK,2331.HK,50846412.58851637,12
2020-08-03,HK,6881.HK,41250909.89313193,13
2020-08-03,HK,0688.HK,40093053.03654579,14
2020-08-03,HK,3319.HK,33996437.4695573,15
2020-08-03,HK,0992.HK,30043994.118234433,16
2020-08-03,HK,0586.HK,26210677.59498161,17
2020-08-03,HK,9922.HK,23847537.053984366,18
2020-08-03,HK,2689.HK,19184320.031380143,19
2020-08-03,HK,0656.HK,12566399.156112408,20
2020-08-03,HK,9926.HK,11101977.75769231,21
2020-08-03,HK,3738.HK,10080620.044871796,22
2020-08-03,HK,0152.HK,6316963.344003594,23
2020-08-03,HK,0303.HK,5571094.764767483,24
2020-08-03,HK,1070.HK,5219185.039542222,25
2020-08-03,HK,1071.HK,4909866.8856548015,26
2020-08-03,HK,9966.HK,4486750.076923077,27
2020-08-03,HK,1788.HK,3480038.4128114125,28
2020-08-03,HK,2727.HK,3069535.809705128,29
2020-08-03,HK,0242.HK,2978852.7241025646,30
2020-09-01,HK,0981.HK,384510545.6628206,1
2020-09-01,HK,1299.HK,230872173.2072502,2
2020-09-01,HK,2269.HK,133965153.92405772,3
2020-09-01,HK,0175.HK,126022977.8354398,4
2020-09-01,HK,2013.HK,95628297.05333333,5
2020-09-01,HK,1177.HK,85103085.83247986,6
2020-09-01,HK,1928.HK,84718548.48076923,7
2020-09-01,HK,6186.HK,66410691.71004429,8
2020-09-01,HK,6030.HK,58988079.73093301,9
2020-09-01,HK,2331.HK,58694237.956834316,10
2020-09-01,HK,2319.HK,45314357.88624899,11
2020-09-01,HK,0688.HK,43060345.87458028,12
2020-09-01,HK,0992.HK,38116698.68550693,13
2020-09-01,HK,3908.HK,31617116.55345442,14
2020-09-01,HK,9922.HK,23147261.047524795,15
2020-09-01,HK,3319.HK,22321811.549927726,16
2020-09-01,HK,0586.HK,16515894.964431629,17
2020-09-01,HK,1070.HK,15096737.329383489,18
2020-09-01,HK,6881.HK,13266457.951137539,19
2020-09-01,HK,3738.HK,11855155.06897436,20
2020-09-01,HK,2689.HK,10625873.418305315,21
2020-09-01,HK,0656.HK,9282591.967869142,22
2020-09-01,HK,9926.HK,6861983.9669871805,23
2020-09-01,HK,0152.HK,5412645.779379541,24
2020-09-01,HK,1071.HK,5021783.937090267,25
2020-09-01,HK,0303.HK,3100269.686709863,26
2020-09-01,HK,9966.HK,2495880.769230769,27
2020-09-01,HK,2727.HK,2322748.168899359,28
2020-09-01,HK,0242.HK,1954330.3868589744,29
2020-09-01,HK,0412.HK,1775772.3592307693,30
2020-10-05,HK,0981.HK,326037882.0985898,1
2020-10-05,HK,1299.HK,226266635.16718164,2
2020-10-05,HK,2269.HK,142467611.04503846,3
2020-10-05,HK,0175.HK,105897819.1734447,4
2020-10-05,HK,6186.HK,86896899.78487065,5
2020-10-05,HK,2013.HK,66647754.93358974,6
2020-10-05,HK,2319.HK,55940130.432647586,7
2020-10-05,HK,1177.HK,53854926.053880975,8
2020-10-05,HK,1928.HK,53308709.17756411,9
2020-10-05,HK,0688.HK,51236190.78195327,10
2020-10-05,HK,6030.HK,42145259.11376838,11
2020-10-05,HK,2331.HK,41301849.6513017,12
2020-10-05,HK,9922.HK,30904741.73232063,13
2020-10-05,HK,0992.HK,27531047.82001863,14
2020-10-05,HK,2689.HK,21892885.998710725,15
2020-10-05,HK,3908.HK,21113216.159099393,16
2020-10-05,HK,3319.HK,20062794.448275533,17
2020-10-05,HK,0586.HK,19111517.621747736,18
2020-10-05,HK,0656.HK,13764131.190341745,19
2020-10-05,HK,6881.HK,11063565.830875922,20
2020-10-05,HK,1070.HK,8177084.216288316,21
2020-10-05,HK,9966.HK,6508224.884615386,22
2020-10-05,HK,0152.HK,5042292.390349079,23
2020-10-05,HK,9926.HK,3620345.4288461544,24
2020-10-05,HK,3738.HK,3255422.756410257,25
2020-10-05,HK,0303.HK,3245462.1365547935,26
2020-10-05,HK,0242.HK,2719716.3776282063,27
2020-10-05,HK,1071.HK,2411403.963263245,28
2020-10-05,HK,0860.HK,2342674.4619230772,29
2020-10-05,HK,2727.HK,2071957.0391076927,30
2020-11-02,HK,1299.HK,196619479.4968648,1
2020-11-02,HK,0981.HK,167626014.52641028,2
2020-11-02,HK,0175.HK,114608044.07002802,3
2020-11-02,HK,2269.HK,107823764.48851924,4
2020-11-02,HK,1177.HK,62451058.559395395,5
2020-11-02,HK,1928.HK,55578558.18525642,6
2020-11-02,HK,2331.HK,49944687.01277443,7
2020-11-02,HK,2319.HK,41706691.66364162,8
2020-11-02,HK,6186.HK,37938238.46005412,9
2020-11-02,HK,2013.HK,37274955.44705129,10
2020-11-02,HK,0688.HK,36701054.145775825,11
2020-11-02,HK,6030.HK,30549800.823315788,12
2020-11-02,HK,0992.HK,27175478.76990459,13
2020-11-02,HK,3908.HK,26004979.542393792,14
2020-11-02,HK,9922.HK,23497249.783243578,15
2020-11-02,HK,3319.HK,22049204.95929261,16
2020-11-02,HK,1070.HK,15909107.87338913,17
2020-11-02,HK,0586.HK,15170647.25235143,18
2020-11-02,HK,2689.HK,13596089.513436753,19
2020-11-02,HK,0656.HK,10736903.279644761,20
2020-11-02,HK,9991.HK,10049349.399358977,21
2020-11-02,HK,6881.HK,8262715.337437573,22
2020-11-02,HK,0152.HK,7424669.491810615,23
2020-11-02,HK,3738.HK,4548342.615641026,24
2020-11-02,HK,0303.HK,4507054.342278666,25
2020-11-02,HK,9926.HK,3412624.0769230775,26
2020-11-02,HK,1368.HK,2904342.8798994,27
2020-11-02,HK,1071.HK,2653500.895224125,28
2020-11-02,HK,2727.HK,2521899.0376897436,29
2020-11-02,HK,1382.HK,2329124.1251971084,30
