model,universe,target,strategy,gate,gross_sharpe,net_sharpe,ann_return,max_drawdown,daily_turnover,calmar,pct_days_invested,gross_pnl,spread_cost,impact_cost,borrow_cost,residual
tcn,main_kr,gap,tercile_lo,gate_off,2.1387675044020313,-12.059676275341648,-0.9725529650126158,-5.898063919056048,0.551940614284672,-0.16489359531530262,100.0,1.0012483860867136,5.193777777777779,1.6852411071748632,0.0,8.881784197001252e-16
tcn,main_kr,intraday,tercile_ls,gate_on,1.0092111248900042,-1.2649692985871275,-0.2557051825208686,-1.6042152809099408,0.43319471802728526,-0.1593958027726976,72.29152987524623,1.2343303175638511,1.9857333333333338,0.6192279087514813,0.17476190476190476,-2.7755575615628914e-17
tcn,main_kr,intraday,tercile_lo,gate_on,0.7461680267513064,-6.698585544867368,-0.7785597909376495,-4.705343498404915,0.43319471802728526,-0.16546290216677634,72.29152987524623,0.5045789857647074,3.9714666666666676,1.2384558175029625,0.0,6.661338147750939e-16
tcn,main_kr,intraday,tercile_ls,gate_off,1.2791060497319406,-1.372028666060416,-0.3278762804163321,-2.1450149246998476,0.5824469249288684,-0.1528550112359763,100.0,1.850542220833436,2.705666666666667,0.8846992647781726,0.24174603174603176,1.6653345369377348e-16
tcn,main_kr,intraday,tercile_lo,gate_off,0.9891587674483518,-7.99954524424442,-1.0579754720809955,-6.401642636837938,0.5824469249288684,-0.1652662499454324,100.0,0.7866975613842975,5.411333333333334,1.7693985295563452,0.0,0.0
tcn,main_kr,cc,tercile_ls,gate_on,0.24946702050356032,-1.5947467966394941,-0.36890305201840967,-2.323807332395535,0.3943897278762676,-0.15874941389315605,72.29152987524623,0.34825501350763444,1.8292777777777782,0.5737365540792132,0.17476190476190476,8.326672684688674e-17
tcn,main_kr,cc,tercile_lo,gate_on,0.17581179502712707,-5.575389469348045,-0.7716889167975859,-4.696913010111645,0.3943897278762676,-0.16429704257589453,72.29152987524623,0.1422103292587319,3.6585555555555564,1.1474731081584264,0.0,0.0
tcn,main_kr,cc,tercile_ls,gate_off,0.49180191290426956,-1.7120198009397603,-0.46436696417228357,-3.0051448676323815,0.541124972641716,-0.1545239862390186,100.0,0.8071569060357019,2.5362,0.8356826458547015,0.24174603174603176,-2.7755575615628914e-16
tcn,main_kr,cc,tercile_lo,gate_off,0.3661464977080845,-6.728586759515702,-1.058692150520889,-6.395327280628694,0.541124972641716,-0.16554151243012136,100.0,0.34539963598196616,5.0724,1.671365291709403,0.0,0.0
tcn,index_hk,gap,index_threshold,gate_on,-0.02073638452449568,-0.07616104307711491,-0.00383323251400611,-0.15424337505292537,0.026885245901639345,-0.024851845420854002,4.19672131147541,-0.006304284062933763,0.016,0.0,0.0008928571428571429,-3.838075690598686e-17
tcn,index_hk,gap,index_threshold,gate_off,-0.0016407926030987472,-0.06369794109754646,-0.003340010848755625,-0.17112415081658744,0.03081967213114754,-0.01951805652689831,4.655737704918033,-0.0005195100966361721,0.0188,0.0,0.0008928571428571429,-4.87890977618477e-17
