model,universe,target,strategy,gate,net_sharpe_fixed,gross_sharpe_fixed,ann_return_fixed,spread_cost_fixed,max_drawdown_fixed,pct_days_invested,net_sharpe_cs,ann_return_cs,spread_cost_cs,max_drawdown_cs,delta_net_sharpe,spread_cost_ratio
lgbm,index_hk,cc,index_threshold,gate_on,0.2478108288436201,0.511302583646549,0.0332216042131754,0.2088,-0.309059347628375,32.98360655737705,-0.0224793108047374,-0.0030168220163327,0.4281,-0.4778799860950875,-0.2702901396483575,2.0502873563218387
lgbm,index_hk,gap,index_threshold,gate_off,2.375899642292856,2.744045313226039,0.2780636066806469,0.26,-0.1035755729725366,39.34426229508197,1.9607746273562492,0.2294317378281879,0.5543,-0.1314796384690183,-0.41512501493660703,2.131923076923077
lgbm,index_hk,gap,index_threshold,gate_on,1.5454818137751358,1.8661474411203336,0.1350589961888022,0.1704,-0.081000382290684,23.147540983606557,1.1857883518365742,0.1034309306150317,0.3618,-0.1004815810293944,-0.35969346193856166,2.1232394366197185
lgbm,index_hk,intraday,index_threshold,gate_off,-0.0044653475430547,0.3747078168173056,-0.0006786061293457,0.3356,-0.540035536404501,66.88524590163935,-0.4027946913459533,-0.0612247044900015,0.7020000000000002,-0.7684345156755362,-0.3983293438028986,2.0917759237187132
lgbm,index_hk,intraday,index_threshold,gate_on,-0.0822347423036851,0.2759480372349209,-0.0096738988960213,0.246,-0.468145928342576,46.0983606557377,-0.449220654561362,-0.0528691775845459,0.5074000000000001,-0.6119827157228619,-0.3669859122576769,2.0626016260162605
lgbm,index_kr,cc,index_threshold,gate_off,1.1593496195464923,1.4011110669295224,0.1598582556225384,0.2,-0.249397948267778,28.383705650459923,1.0997014045909057,0.1515796748078208,0.25,-0.2611366722100283,-0.05964821495558659,1.25
lgbm,index_kr,cc,index_threshold,gate_on,0.9013183142769234,1.1115504952146789,0.1059658822274504,0.148,-0.1871399441443305,19.71090670170828,0.8494924613609343,0.0998397324245595,0.185,-0.2013138539639937,-0.05182585291598918,1.25
lgbm,index_kr,gap,index_threshold,gate_off,3.741183094572644,4.138098620181792,0.4719318282032729,0.3044,-0.1300222050813064,58.8042049934297,3.6428337322133175,0.4593318282032728,0.3805,-0.1304222050813064,-0.09834936235932634,1.25
lgbm,index_kr,gap,index_threshold,gate_on,2.692366379837023,3.074264221935876,0.2364579327074127,0.2056,-0.1298495230924233,38.501971090670175,2.597254440510602,0.2279475516298831,0.257,-0.1302495230924233,-0.09511193932642081,1.25
lgbm,index_kr,intraday,index_threshold,gate_off,-0.6304244421071542,-0.3037799495943408,-0.0694802920959316,0.212,-0.5663062438378464,29.0407358738502,-0.7099422594823402,-0.0782555877595322,0.265,-0.6163062438378446,-0.07951781737518604,1.25
